    date          smb          hml        mktrf          rf          umd
20121207    -0.004300     0.003300     0.002700     0.00001    -0.003200
20121210     0.004600     0.000300     0.001100     0.00001    -0.003500
20121211     0.004600    -0.000500     0.006800     0.00001    -0.002700
20121212    -0.007000     0.005300    -0.000200     0.00001    -0.002000
20121213     0.000300     0.000500    -0.005700     0.00001    -0.002200
20121214     0.003000     0.002500    -0.003400     0.00001    -0.004600
20121217    -0.000700     0.006000     0.011600     0.00001     0.007500
20121218     0.003300     0.000600     0.012000     0.00001    -0.004400
20121219     0.005800     0.002400    -0.006000     0.00001    -0.000800
20121220    -0.002400     0.007200     0.005300     0.00001     0.002100
20121221     0.004400    -0.003400    -0.008800     0.00001    -0.002300
20121224    -0.002000    -0.000200    -0.002400     0.00001     0.004000
20121226    -0.001700     0.003400    -0.005400     0.00001    -0.004200
20121227     0.000100    -0.001800    -0.001100     0.00001     0.002800
20121228     0.004600     0.000000    -0.010000     0.00001     0.003300
20121231     0.004200    -0.000600     0.017100     0.00001     0.002400
20130102     0.001400     0.003600     0.026200     0.00000     0.002000
20130103     0.001200     0.000600    -0.001400     0.00000    -0.004500
20130104     0.001200     0.004100     0.005500     0.00000    -0.003700
20130107    -0.000900    -0.003600    -0.003100     0.00000     0.001600
20130108     0.000400    -0.000500    -0.002700     0.00000     0.008500
20130109     0.002900    -0.004100     0.003400     0.00000     0.000800
20130110    -0.006500     0.005000     0.006600     0.00000    -0.002000
20130111     0.000900    -0.004500     0.000200     0.00000    -0.001700
20130114     0.000400    -0.001000    -0.000600     0.00000    -0.002600
20130115     0.002500     0.000000     0.001900     0.00000    -0.003300
20130116    -0.002400     0.002300    -0.000400     0.00000     0.001900
20130117     0.004200    -0.000900     0.006100     0.00000    -0.001900
20130118     0.000300    -0.001100     0.002900     0.00000     0.000400
20130122     0.001500     0.004600     0.004800     0.00000    -0.002100
20130123    -0.003000    -0.001100     0.001000     0.00000     0.004000
20130124     0.002600     0.000400     0.000900     0.00000    -0.008100
20130125    -0.000300    -0.003000     0.005900     0.00000    -0.001600
20130128     0.003900     0.001300    -0.001400     0.00000    -0.003400
20130129    -0.004400     0.003500     0.003600     0.00000     0.000800
20130130    -0.008800     0.001300    -0.003800     0.00000     0.001100
20130131     0.006800     0.002100    -0.000800     0.00000    -0.003600
20130201     0.000800     0.002500     0.009900     0.00000     0.003500
20130204    -0.001400    -0.001500    -0.011900     0.00000    -0.000100
20130205    -0.000900     0.001600     0.010700     0.00000     0.001100
20130206     0.002900     0.001700     0.001500     0.00000    -0.003100
20130207    -0.000500     0.000400    -0.001500     0.00000    -0.001400
20130208     0.000100    -0.002100     0.005800     0.00000    -0.001600
20130211    -0.000400     0.003900    -0.000800     0.00000    -0.000200
20130212     0.002100     0.007200     0.001600     0.00000    -0.000100
20130213     0.001100     0.000100     0.001400     0.00000     0.001600
20130214     0.003200     0.001600     0.001100     0.00000    -0.000700
20130215     0.000300    -0.001000    -0.001100     0.00000     0.004600
20130219     0.002300     0.001800     0.007400     0.00000    -0.000400
20130220    -0.005500    -0.006400    -0.013600     0.00000     0.000500
20130221    -0.003100    -0.000700    -0.006600     0.00000    -0.000600
20130222     0.001700    -0.000600     0.009400     0.00000     0.002000
20130225    -0.002000    -0.007300    -0.018200     0.00000    -0.001000
20130226    -0.001800     0.000200     0.005800     0.00000     0.004000
20130227    -0.003900     0.001700     0.012900     0.00000     0.005100
20130228     0.000900    -0.001600    -0.000500     0.00000     0.003100
20130301     0.001200    -0.003400     0.002200     0.00000     0.009800
20130304    -0.004000     0.001000     0.004700     0.00000     0.012300
20130305     0.002300    -0.001600     0.010000     0.00000     0.000900
20130306     0.000600     0.004800     0.001800     0.00000    -0.002400
20130307     0.002200     0.004400     0.002700     0.00000    -0.003800
20130308     0.004100    -0.001500     0.005200     0.00000    -0.000200
20130311    -0.003300     0.002200     0.003000     0.00000    -0.002500
20130312     0.000500    -0.001300    -0.002200     0.00000    -0.002200
20130313     0.001900     0.000700     0.002000     0.00000     0.000900
20130314     0.003700     0.004100     0.005800     0.00000    -0.004400
20130315     0.000500     0.003900    -0.001900     0.00000    -0.006100
20130318     0.001200    -0.002300    -0.005000     0.00000     0.000000
20130319    -0.000200     0.000200    -0.002400     0.00000     0.003300
20130320     0.002500     0.000100     0.007600     0.00000     0.004200
20130321     0.001600    -0.002700    -0.008500     0.00000     0.000700
20130322    -0.004600    -0.002900     0.006200     0.00000     0.001900
20130325     0.002800     0.000200    -0.002900     0.00000    -0.000200
20130326    -0.003700    -0.002200     0.007600     0.00000     0.004300
20130327     0.001600    -0.003000    -0.000200     0.00000     0.001400
20130328    -0.002700    -0.002800     0.003900     0.00000     0.005000
20130401    -0.009200     0.000100    -0.005700     0.00000     0.003700
20130402    -0.009000    -0.003300     0.003300     0.00000     0.003200
20130403    -0.004300    -0.001700    -0.011600     0.00000    -0.006200
20130404     0.001900     0.002300     0.004200     0.00000     0.001700
20130405     0.000500     0.003400    -0.004100     0.00000     0.001600
20130408     0.001400     0.002900     0.007000     0.00000     0.002600
20130409    -0.004000     0.002100     0.003100     0.00000    -0.003900
20130410     0.006300    -0.001000     0.012800     0.00000    -0.000200
20130411    -0.002000    -0.001500     0.003500     0.00000     0.004800
20130412    -0.001300    -0.004600    -0.002800     0.00000     0.002500
20130415    -0.014900    -0.002900    -0.024800     0.00000    -0.002800
20130416     0.001900     0.000700     0.014700     0.00000     0.007700
20130417    -0.003000    -0.005400    -0.014600     0.00000     0.003100
20130418     0.001700     0.000000    -0.007100     0.00000    -0.002500
20130419     0.000400     0.001300     0.009700     0.00000     0.012500
20130422    -0.001500    -0.001300     0.004500     0.00000    -0.000400
20130423     0.004500     0.006200     0.011100     0.00000     0.000900
20130424     0.003800     0.011900     0.000600     0.00000    -0.009000
20130425     0.001900    -0.000100     0.004900     0.00000    -0.002400
20130426    -0.003500    -0.002100    -0.002000     0.00000    -0.000700
20130429     0.001300    -0.000700     0.006700     0.00000    -0.005900
20130430     0.003800    -0.000600     0.002900     0.00000    -0.007800
20130501    -0.014000    -0.002800    -0.010800     0.00000    -0.000400
20130502     0.006000     0.001200     0.010400     0.00000     0.003900
20130503     0.006400     0.001700     0.011200     0.00000    -0.003600
20130506     0.002600     0.008300     0.002300     0.00000    -0.000500
20130507     0.001200     0.001300     0.005400     0.00000     0.002000
20130508    -0.002100     0.001100     0.004400     0.00000    -0.006100
20130509     0.001000    -0.003100    -0.003100     0.00000     0.000200
20130510     0.004200    -0.001900     0.005400     0.00000     0.001300
20130513    -0.002300    -0.000500    -0.000200     0.00000     0.003700
20130514     0.001200     0.002900     0.011000     0.00000     0.004500
20130515    -0.001300     0.002700     0.005100     0.00000     0.005000
20130516     0.001500    -0.002800    -0.005000     0.00000    -0.007900
20130517     0.000000     0.003700     0.010400     0.00000    -0.000800
20130520     0.003800     0.004900    -0.000600     0.00000    -0.010000
20130521    -0.001100    -0.000800     0.001600     0.00000    -0.000100
20130522    -0.007300    -0.001600    -0.009200     0.00000     0.000700
20130523     0.004500    -0.000600    -0.001900     0.00000     0.000900
20130524     0.001600     0.000400    -0.000600     0.00000     0.001600
20130528     0.006300     0.002300     0.007700     0.00000     0.004500
20130529    -0.003700     0.005800    -0.007000     0.00000    -0.006000
20130530     0.003200     0.005000     0.005000     0.00000     0.001600
20130531     0.005100    -0.002500    -0.013100     0.00000    -0.002600
20130603     0.001600    -0.000900     0.004800     0.00000    -0.003300
20130604    -0.003100    -0.001800    -0.005500     0.00000    -0.004500
20130605     0.000500    -0.002800    -0.013800     0.00000    -0.005200
20130606     0.001400     0.002500     0.008900     0.00000     0.008400
20130607    -0.004800     0.000900     0.013000     0.00000     0.005600
20130610     0.006600     0.002000     0.000700     0.00000     0.001300
20130611    -0.000100    -0.005800    -0.010400     0.00000    -0.002800
20130612     0.000200     0.000200    -0.008200     0.00000    -0.003600
20130613     0.001000     0.003300     0.014700     0.00000     0.005100
20130614    -0.002400    -0.005400    -0.005900     0.00000     0.002400
20130617    -0.000900     0.000200     0.007400     0.00000     0.002700
20130618     0.003800    -0.000400     0.008000     0.00000     0.001500
20130619     0.001600     0.001300    -0.012800     0.00000     0.000700
20130620    -0.000300     0.003400    -0.024500     0.00000    -0.006800
20130621     0.001800    -0.000700     0.001300     0.00000    -0.006300
20130624     0.000800    -0.006600    -0.011900     0.00000    -0.003900
20130625    -0.000200     0.008600     0.009600     0.00000     0.005200
20130626    -0.007400    -0.001300     0.009200     0.00000     0.006600
20130627     0.008500     0.003400     0.007700     0.00000     0.004800
20130628     0.003200    -0.001100    -0.003300     0.00000    -0.004100
20130701     0.008300    -0.001500     0.007100     0.00000     0.005000
20130702     0.000000     0.000900    -0.001000     0.00000    -0.000700
20130703     0.001900    -0.002100     0.001100     0.00000     0.000300
20130705     0.003700     0.004500     0.011100     0.00000     0.005900
20130708    -0.001900     0.000500     0.005300     0.00000     0.002000
20130709     0.000500     0.002600     0.007400     0.00000     0.001300
20130710     0.003500    -0.004000     0.000600     0.00000    -0.003300
20130711    -0.001200    -0.006300     0.013200     0.00000     0.000900
20130712    -0.000200     0.002100     0.003300     0.00000     0.004900
20130715     0.005000     0.003400     0.002000     0.00000    -0.001200
20130716     0.000300     0.000900    -0.004100     0.00000    -0.005800
20130717    -0.000400     0.001900     0.003000     0.00000     0.003500
20130718     0.000200     0.009500     0.005400     0.00000     0.001800
20130719    -0.001200     0.002700     0.000900     0.00000     0.000500
20130722     0.001100     0.003000     0.002200     0.00000     0.001500
20130723     0.000600     0.002800    -0.001500     0.00000    -0.003000
20130724    -0.002700    -0.002600    -0.003900     0.00000     0.000600
20130725     0.006000    -0.003300     0.004200     0.00000     0.000000
20130726    -0.006500    -0.002000     0.000200     0.00000     0.000300
20130729    -0.003200    -0.002900    -0.003700     0.00000    -0.004200
20130730     0.002000    -0.005100     0.001200     0.00000     0.001000
20130731     0.001700     0.001000     0.000900     0.00000     0.006200
20130801     0.000500     0.000500     0.014000     0.00000     0.006300
20130802    -0.002100    -0.003200     0.002000     0.00000     0.004800
20130805     0.005000    -0.001800    -0.000700     0.00000    -0.001100
20130806    -0.003300    -0.001100    -0.006800     0.00000    -0.004100
