 DATE      hour minute second       PRICE      SIZE
20100104     9 34 21    57.6800      100
20100104     9 34 21    57.6800      100
20100104     9 34 21    57.6700      100
20100104     9 34 21    57.6800      100
20100104     9 34 23    57.6800      100
20100104     9 34 25    57.6900      100
20100104     9 34 31    57.6700      100
20100104     9 34 33    57.6900      100
20100104     9 34 33    57.6900      100
20100104     9 34 33    57.6900      100
20100104     9 34 33    57.6900      100
20100104     9 34 33    57.6900      100
20100104     9 34 33    57.6900      100
20100104     9 34 34    57.7000      100
20100104     9 34 38    57.7000      300
20100104     9 34 38    57.6800      100
20100104     9 34 38    57.7000      100
20100104     9 34 38    57.7000      100
20100104     9 34 38    57.7000      100
20100104     9 34 39    57.6800      100
20100104     9 34 39    57.6800      100
20100104     9 34 39    57.7000      100
20100104     9 34 41    57.7000      100
20100104     9 34 41    57.7000      137
20100104     9 34 41    57.7000      763
20100104     9 34 41    57.6600      300
20100104     9 34 41    57.6600      100
20100104     9 34 41    57.6800      200
20100104     9 34 42    57.6600      300
20100104     9 34 42    57.6800      100
20100104     9 34 42    57.6600      200
20100104     9 34 43    57.6500      100
20100104     9 34 44    57.6500      100
20100104     9 34 44    57.6500      100
20100104     9 34 44    57.6500      100
20100104     9 34 45    57.6800      200
20100104     9 34 45    57.6800      100
20100104     9 34 46    57.6900      100
20100104     9 34 46    57.6900      100
20100104     9 34 47    57.6500      125
20100104     9 34 50    57.6600      200
20100104     9 34 50    57.6800      110
20100104     9 34 50    57.6900      100
20100104     9 34 52    57.6800      200
20100104     9 34 52    57.6600      200
20100104     9 34 52    57.6800      100
20100104     9 34 54    57.6800     1000
20100104     9 34 55    57.6700      100
20100104     9 34 55    57.6564      975
20100104     9 35 00    57.6800      300
20100104     9 35 00    57.6800      100
20100104     9 35 00    57.6800      200
20100104     9 35 00    57.6800      100
20100104     9 35 00    57.6800      100
20100104     9 35 00    57.6800      100
20100104     9 35 00    57.6700      100
20100104     9 35 01    57.6800      200
20100104     9 35 01    57.6900      100
20100104     9 35 01    57.6900      100
20100104     9 35 01    57.6700      100
20100104     9 35 01    57.6700      100
20100104     9 35 01    57.6800      100
20100104     9 35 01    57.6800      300
20100104     9 35 02    57.6800      100
20100104     9 35 02    57.6700      100
20100104     9 35 02    57.6700      100
20100104     9 35 02    57.6900      200
20100104     9 35 03    57.6900      200
20100104     9 35 04    57.6900      300
20100104     9 35 04    57.6900      100
20100104     9 35 04    57.6900      200
20100104     9 35 04    57.6900      100
20100104     9 35 04    57.6900      400
20100104     9 35 04    57.6900      300
20100104     9 35 04    57.7000      100
20100104     9 35 04    57.7000      100
20100104     9 35 05    57.6900      100
20100104     9 35 05    57.6900      100
20100104     9 35 05    57.7000      100
20100104     9 35 05    57.7000      100
20100104     9 35 05    57.7000      200
20100104     9 35 05    57.7000      100
20100104     9 35 05    57.7000      100
20100104     9 35 05    57.6900      100
20100104     9 35 07    57.6900      100
20100104     9 35 07    57.6900      100
20100104     9 35 07    57.6900      200
20100104     9 35 07    57.7000      100
20100104     9 35 08    57.7000      100
20100104     9 35 08    57.7000      850
20100104     9 35 08    57.7000      150
20100104     9 35 08    57.7000      100
20100104     9 35 08    57.7000      100
20100104     9 35 08    57.7000      150
20100104     9 35 08    57.6800      100
20100104     9 35 08    57.6900      100
20100104     9 35 08    57.7000      100
20100104     9 35 08    57.7000      100
20100104     9 35 08    57.7000      100
20100104     9 35 08    57.7000      100
20100104     9 35 08    57.7000      100
20100104     9 35 09    57.7000      100
20100104     9 35 09    57.7000      100
20100104     9 35 09    57.7000      100
20100104     9 35 09    57.7000      100
20100104     9 35 09    57.6900      204
20100104     9 35 13    57.7000      100
20100104     9 35 13    57.7000      265
20100104     9 35 13    57.7000      100
20100104     9 35 13    57.7000      100
20100104     9 35 14    57.6900      100
20100104     9 35 17    57.7000      100
20100104     9 35 17    57.7000      100
20100104     9 35 17    57.7000      200
20100104     9 35 18    57.7000      100
20100104     9 35 18    57.7000      900
20100104     9 35 18    57.7000      100
20100104     9 35 18    57.7000      100
20100104     9 35 18    57.7000      100
20100104     9 35 18    57.7000      100
20100104     9 35 18    57.7000      300
20100104     9 35 18    57.7200      100
20100104     9 35 18    57.7300      600
20100104     9 35 18    57.7000      100
20100104     9 35 18    57.7000      100
20100104     9 35 18    57.7000      100
20100104     9 35 18    57.7000      100
20100104     9 35 19    57.7000      100
20100104     9 35 19    57.7000      100
20100104     9 35 19    57.7000      100
20100104     9 35 19    57.6900      100
20100104     9 35 23    57.6900      100
20100104     9 35 23    57.6900      100
20100104     9 35 23    57.6900      100
20100104     9 35 23    57.6900      100
20100104     9 35 23    57.6800      100
20100104     9 35 23    57.6800      100
20100104     9 35 23    57.6800      100
20100104     9 35 23    57.6800      100
20100104     9 35 23    57.6800      200
20100104     9 35 23    57.6900      100
20100104     9 35 23    57.6900      100
20100104     9 35 23    57.6700      100
20100104     9 35 23    57.6900      100
20100104     9 35 23    57.6800      100
20100104     9 35 23    57.6900      100
20100104     9 35 23    57.6800      100
20100104     9 35 26    57.6950      100
20100104     9 35 27    57.6900      200
20100104     9 35 27    57.6900      200
20100104     9 35 27    57.6900      100
20100104     9 35 27    57.6900      100
20100104     9 35 27    57.7000      100
20100104     9 35 27    57.7000      100
20100104     9 35 27    57.7000      100
20100104     9 35 27    57.7000      100
20100104     9 35 27    57.7000      100
20100104     9 35 27    57.7000      100
20100104     9 35 27    57.7200      100
20100104     9 35 27    57.7000      100
20100104     9 35 27    57.7000      100
20100104     9 35 27    57.7000      100
20100104     9 35 27    57.7000      100
20100104     9 35 27    57.7000      100
20100104     9 35 28    57.7000      100
20100104     9 35 29    57.7000      100
20100104     9 35 29    57.7000      100
20100104     9 35 29    57.7000      100
20100104     9 35 30    57.6900      100
20100104     9 35 30    57.6900      100
20100104     9 35 31    57.7000      100
20100104     9 35 31    57.6900      100
20100104     9 35 31    57.7000      100
20100104     9 35 31    57.7000      100
20100104     9 35 32    57.6900      100
20100104     9 35 32    57.6900      100
20100104     9 35 32    57.7000      100
20100104     9 35 32    57.6800      100
20100104     9 35 32    57.6800      100
20100104     9 35 32    57.6800      100
20100104     9 35 32    57.6800      100
20100104     9 35 32    57.6800      100
20100104     9 35 32    57.6800      100
20100104     9 35 32    57.6800      100
20100104     9 35 32    57.6800      100
20100104     9 35 32    57.6800      100
20100104     9 35 32    57.6800      200
20100104     9 35 33    57.6800      100
20100104     9 35 33    57.6800      100
20100104     9 35 33    57.6800      100
20100104     9 35 33    57.6900      100
20100104     9 35 34    57.6900      100
20100104     9 35 34    57.7000      100
20100104     9 35 34    57.7000      100
20100104     9 35 34    57.7000      100
20100104     9 35 35    57.6900      300
20100104     9 35 35    57.7000      100
20100104     9 35 35    57.7000      100
20100104     9 35 35    57.7000      100
20100104     9 35 35    57.7000      100
20100104     9 35 35    57.7000      100
20100104     9 35 37    57.7000      100
20100104     9 35 37    57.7000      100
20100104     9 35 37    57.7100      400
20100104     9 35 37    57.7200      100
20100104     9 35 37    57.7200      100
20100104     9 35 37    57.7000      100
20100104     9 35 37    57.7000      200
20100104     9 35 37    57.7300     1100
20100104     9 35 37    57.7000      100
20100104     9 35 37    57.7000      100
20100104     9 35 37    57.7000      100
20100104     9 35 37    57.7000      100
20100104     9 35 37    57.7200      100
20100104     9 35 37    57.7000      100
20100104     9 35 37    57.7000      100
20100104     9 35 37    57.7000      100
20100104     9 35 37    57.7000      100
20100104     9 35 37    57.7000      100
20100104     9 35 37    57.7000      100
20100104     9 35 38    57.7000      100
20100104     9 35 38    57.7100      300
20100104     9 35 39    57.7200      100
20100104     9 35 40    57.7200      100
20100104     9 35 40    57.7200      396
20100104     9 35 40    57.7200      500
20100104     9 35 40    57.7200      104
20100104     9 35 40    57.7100      500
20100104     9 35 40    57.7100      500
20100104     9 35 40    57.7100      100
20100104     9 35 40    57.7103      900
20100104     9 35 41    57.7400      100
20100104     9 35 41    57.7400      200
20100104     9 35 46    57.7300      200
20100104     9 35 46    57.7300      100
20100104     9 35 46    57.7300      100
20100104     9 35 46    57.7300      100
20100104     9 35 46    57.7400      100
20100104     9 35 46    57.7300      100
20100104     9 35 46    57.7400      200
20100104     9 35 46    57.7600      400
20100104     9 35 46    57.7500      100
20100104     9 35 47    57.7500      200
20100104     9 35 47    57.7200      300
20100104     9 35 47    57.7200      100
20100104     9 35 47    57.7200      200
20100104     9 35 48    57.7500      100
20100104     9 35 48    57.7500      100
20100104     9 35 48    57.7500      100
20100104     9 35 48    57.7300      400
20100104     9 35 48    57.7310      100
20100104     9 35 48    57.7300      100
20100104     9 35 49    57.7200      400
20100104     9 35 49    57.7200      100
20100104     9 35 49    57.7200      100
20100104     9 35 49    57.7200      100
20100104     9 35 52    57.7200      100
20100104     9 35 52    57.7200      100
