category change duration size
4 0 0.0077 1
4 0 0 0.5
4 0 1e-05 1
4 0 0 1
4 0 0 1
4 0 9.999996e-06 1
4 0 0 1
4 0 1e-05 1
4 0 0 1
4 0 0 1
4 0 8.999999e-05 1
4 0 3e-05 1
4 0 2e-05 1
4 0 0.00024 1
4 0 0.00029 1
4 0 4.000001e-05 1
4 0 0 1
4 0 0 1
4 0 2e-05 1
4 0 0.00015 1
3 -0.0032 0.09955 2.89
6 0.0132 0.36178 1
2 -0.02 0.08574 0.5
4 0 0.19969 0.14
4 0 1e-05 0.5
4 0 0 0.36
4 0 5e-04 0.64
4 0 0 0.57
4 0 9.999996e-06 1
4 0 0 1
4 0 0.00014 0.5
4 0 9.999996e-06 0.5
4 0 2e-05 1
4 0 1e-04 3
4 0 0 1
4 0 0.00153 1
2 -0.01 0.00572 5
4 0 1e-05 1
4 0 0 3
4 0 9.999996e-06 0.5
4 0 0.00016 1
4 0 2e-05 1
4 0 8e-05 1
3 -0.005 0.35667 1
3 -0.005 0.46274 0.97
4 0 0 0.03
4 0 7e-05 0.97
4 0 0 1
4 0 9.999996e-06 1
4 0 0 1
4 0 0.00032 1
4 0 1e-05 1
4 0 0 2
4 0 9.999996e-06 1
4 0 1e-05 1
4 0 0 1
4 0 9.999996e-06 1
4 0 1e-05 1
3 -0.01 0.00016 0.02
4 0 1e-05 0.98
4 0 5e-05 1
4 0 9.999996e-06 1
4 0 2e-05 1
4 0 9e-05 1
5 0.01 2e-05 1
3 -0.01 3e-04 1
2 -0.01 0.00671 1
4 0 0.00075 1.5
4 0 0 0.54
4 0 4e-05 1
4 0 1e-05 0.46
4 0 0 1
4 0 0.00032 0.54
4 0 2e-05 0.46
4 0 3.22306 1
4 0 0.00017 1
4 0 0.00083 0.05
4 0 0.76394 0.01
4 0 0.00063 0.19
4 0 0.00036 0.1
4 0 0.72897 1
4 0 0.03984 0.5
4 0 1.41286 0.71
2 -0.01 1.04114 1
4 0 7.80815 0.1
6 0.0196 1.60998 0.13
5 4e-04 1.11468 1
4 0 4e-04 1
4 0 0.0294 2
4 0 0.12451 1
3 -0.0099 0.15133 1
3 -1e-04 0.78061 1
4 0 1.22701 0.1
4 0 1.02914 0.2
4 0 0.00033 0.1
4 0 0.03151 0.1
6 0.01 0.99402 0.03
3 -1e-04 3.13963 2.1
5 1e-04 3.302405 1
4 0 4.000001e-06 1
4 0 7.000002e-06 1
4 0 3.000001e-06 1
4 0 3.999994e-06 1
4 0 4.000001e-06 1
4 0 2.5e-05 0.1
4 0 2.000001e-06 2
4 0 5.000002e-06 1
4 0 9.9e-05 0.4
4 0 4.6e-05 1
4 0 4.1e-05 0.6
4 0 2.8e-05 1
4 0 9.6e-05 0.6
4 0 4e-05 0.4
4 0 8.000003e-06 0.6
4 0 0.142498 0.4
4 0 0.001204 0.6
4 0 0.025829 1
4 0 0.324977 0.1
5 0.01 0.933675 1
3 -0.01 0.360036 1
5 0.0098 3.1252 0.12
3 -0.0098 0.592915 0.7
4 0 0.000531 0.7
4 0 7.6e-05 0.02
4 0 0.000571 0.1
4 0 0.000265 0.48
4 0 4.000001e-06 0.52
4 0 6.6e-05 0.2
4 0 0.000821 0.48
4 0 0.00026 0.1
4 0 0.000222 0.9
4 0 6.000002e-06 1
4 0 3.000001e-06 2
4 0 4.000001e-06 1
4 0 7.6e-05 0.1
4 0 4.3e-05 0.9
4 0 4.000001e-06 0.7
4 0 3.5e-05 1
4 0 7.000002e-06 1
2 -0.01 0.001279 0.2
4 0 0.405312 1
4 0 3.945584 0.19
5 0.0099 0.62102 0.08
4 0 0.65488 0.01
3 -0.0099 3.55786 0.1
4 0 2.93458 0.1
4 0 0.00333 0.1
4 0 0.002 0.1
5 0.0059 0.77226 1
3 -0.0059 1.01895 0.1
4 0 0.00065 0.1
4 0 0.00019 0.1
4 0 0.00537 0.1
4 0 2.03964 0.1
4 0 0.01077 0.1
4 0 0.77627 0.1
4 0 0.00059 0.1
4 0 0.01265 0.1
4 0 0.00016 0.1
4 0 0.00071 0.1
4 0 0.00127 0.1
4 0 0.57945 0.4
4 0 0.00042 0.1
4 0 0.01218 0.1
4 0 0.00089 0.1
4 0 0.09145 0.3
4 0 2e-05 2.7
5 0.005 6e-04 0.78
5 0.0037 0.15314 1.5
3 -0.0087 0.02554 1
4 0 0.41855 0.2
4 0 0.00037 0.1
4 0 7e-05 0.5
4 0 0 2
4 0 2e-05 1
4 0 0 0.4
4 0 9.999996e-06 2
4 0 1e-05 0.4
4 0 9.999996e-06 1
4 0 0 1
4 0 0 0.49
4 0 2e-05 0.1
4 0 0.00138 0.51
4 0 1e-05 1
4 0 0 0.89
4 0 0.00077 0.11
4 0 0 1
4 0 0 0.5
4 0 9.999996e-06 1
4 0 0 2
4 0 0 1
4 0 1e-05 1
4 0 0 1
4 0 9.999996e-06 1
4 0 0.00013 0.1
4 0 0 1
4 0 1e-05 0.9
4 0 0 0.5
4 0 6e-05 0.61
4 0 0 0.5
4 0 0 1
4 0 4e-05 1
4 0 0 1
4 0 0 1
2 -0.01 2e-04 0.07
4 0 0.00835 0.1
4 0 0.00012 0.83
4 0 0 1
4 0 0.00023 0.02
4 0 0 0.08
4 0 0.00011 0.65
4 0 0.00019 0.1
4 0 0.0047 0.1
4 0 0.00348 0.1
4 0 0.00485 0.1
4 0 0.17135 1
4 0 0 0.5
4 0 1e-05 1
4 0 0 0.6
4 0 9.999996e-06 0.4
4 0 1e-05 0.6
4 0 0 2
4 0 9.999996e-06 0.4
4 0 0 0.6
4 0 0 0.4
4 0 0.00013 2
3 -0.01 0.00047 1
5 0.01 0.00068 1
2 -0.02 0.22116 1
4 0 0.06289 0.4
4 0 0.00051 0.1
4 0 0.1455 1
4 0 0.00027 1
4 0 0.00045 2
4 0 0 0.5
4 0 4e-05 1
3 -0.01 0.03913 0.1
5 0.01 1.04565 0.1
3 -1e-04 0.00026 0.1
3 -0.0099 1.36312 0.05
4 0 0 0.55
4 0 0.00083 0.1
4 0 1.54387 0.1
4 0 0.00043 0.1
4 0 0.00027 0.2
4 0 0.00056 0.1
4 0 0.00099 0.1
4 0 0.11179 0.01
4 0 0.61393 0.01
4 0 0.87283 0.1
4 0 1.03142 0.1
4 0 0.22297 0.2
4 0 0.00036 0.1
4 0 0.77086 0.4
4 0 6.000001e-05 0.3
4 0 0.00048 0.1
4 0 0.15993 0.1
4 0 0.00936 0.2
4 0 0.00063 0.1
4 0 0.59833 0.5
4 0 0.00019 0.9
4 0 0.00028 0.1
4 0 0.01214 0.1
4 0 0.01321 0.1
4 0 0.96596 0.3
4 0 0.00062 0.1
4 0 0.00066 0.3
4 0 0 0.5
4 0 0.01157 0.1
4 0 0.00102 0.1
4 0 0.99547 0.1
4 0 0.00029 0.1
4 0 0.00855 0.1
4 0 0.04976 0.1
4 0 0.06293 0.1
4 0 5e-05 0.3
4 0 0.00035 0.1
4 0 9e-05 0.2
4 0 0 0.2
4 0 0.00014 0.1
4 0 0.00053 0.1
4 0 0.30841 0.1
5 0.0071 0.00646 5
3 -0.0071 0.00601 0.1
4 0 0.00185 0.1
4 0 0.00371 0.1
4 0 0.05077 0.1
4 0 0.00102 0.1
4 0 0.00183 0.1
4 0 0.28637 0.1
4 0 0.0012 0.1
4 0 0.00113 0.1
4 0 0.0472 0.2
4 0 0 0.3
4 0 0.00024 0.1
4 0 0.00019 0.6
4 0 0.00062 0.1
4 0 0.07751 0.1
4 0 0.26139 0.8
4 0 0.00074 0.6
4 0 2e-04 0.4
1 -0.02 0.02394 0.1
4 0 0.00029 0.1
4 0 0.00565 0.1
4 0 0.00526 0.1
4 0 0.34873 1
4 0 0.16612 1
4 0 0.2713 0.8
4 0 0.33976 1
4 0 0.00108 0.1
3 -0.01 0.39626 0.1
5 0.005 0.00344 1
3 -0.005 0.14254 0.1
5 0.01 0.55468 1
4 0 0.00674 2
3 -0.01 0.03744 0.1
4 0 0.012 0.1
4 0 0.00038 0.1
4 0 0.3591 0.3
4 0 7e-05 0.4
4 0 1e-04 0.4
4 0 1e-05 0.2
4 0 7e-04 0.1
4 0 0.00055 0.1
5 0.0062 1.58143 1.24
3 -0.0062 1.20213 0.1
4 0 0.00787 0.3
4 0 0.00031 0.1
4 0 0.00902 0.1
5 0.005 0.17211 1.5
3 -0.005 1.5503 0.1
5 0.01 0.99252 0.4
4 0 9.999996e-06 0.6
4 0 9e-04 1
4 0 0 3
4 0 4.000001e-05 1
4 0 0.30123 0.1
4 0 0.00151 0.1
4 0 0.00138 0.1
4 0 1.4418 0.1
4 0 9e-04 0.1
4 0 0.00061 0.1
4 0 0.00119 0.1
4 0 0.00162 0.1
4 0 0.50837 0.1
4 0 0.00072 0.1
4 0 6.999999e-05 0.1
4 0 0.00277 0.1
4 0 0.00247 0.1
6 0.01 6.53516 0.4
4 0 6e-05 0.6
4 0 9.999996e-06 0.4
4 0 0.00025 0.1
4 0 9.999996e-06 0.1
4 0 0 1.4
4 0 0 0.4
4 0 2e-05 0.6
4 0 0.00011 0.6
4 0 2e-05 0.01
4 0 3e-05 0.01
4 0 9.999996e-06 0.01
4 0 0.00014 0.99
4 0 9.999996e-06 1
4 0 0.00013 0.4
3 -0.005 0.00158 1
5 0.005 0.08208 0.4
4 0 9.999996e-06 0.6
4 0 0.00906 0.4
3 -0.005 0.00139 1
5 0.005 0.00052 0.59
4 0 0 1
4 0 2e-05 1
4 0 9e-05 1
4 0 3e-05 0.39
4 0 0 0.02
4 0 7e-05 0.6
4 0 5e-05 0.98
4 0 0.00046 0.9
4 0 4.000001e-05 0.08
3 -0.005 0.00193 1
6 0.015 0.30367 1
2 -0.01 0.73625 1
4 0 0.04591 0.1
4 0 0.12035 0.1
4 0 0.10934 0.1
4 0 0.16275 0.2
4 0 0.00036 0.1
4 0 0.73529 0.2
4 0 0.00063 0.1
4 0 0.01744 0.1
4 0 0.00028 0.1
4 0 4e-04 0.1
4 0 0.00117 0.1
4 0 0.00151 0.1
4 0 0.00357 0.1
4 0 0.87118 0.1
4 0 9e-05 0.1
4 0 0.00056 0.1
4 0 0.00049 0.1
4 0 0.00074 0.1
4 0 0.00035 1
4 0 0.00133 0.6
4 0 8.000001e-05 0.1
4 0 4e-04 0.1
4 0 0.01046 0.1
4 0 0.08664 0.2
4 0 0 0.5
4 0 1e-05 1.3
4 0 0.00044 0.1
4 0 0.00087 0.6
4 0 9.999996e-06 1
4 0 0 1
4 0 7e-05 1
2 -0.01 0.00062 0.4
6 0.01 0.00027 1
2 -0.01 0.00017 0.6
4 0 9.999996e-06 0.4
4 0 0.00029 0.1
4 0 0.00011 0.1
4 0 0.00068 0.1
4 0 0.11065 0.3
4 0 9.999996e-06 0.9
4 0 3e-04 0.1
4 0 0.43362 1
4 0 0.28189 0.3
4 0 0.00093 0.1
4 0 0.00011 0.4
4 0 0 0.3
4 0 0.00027 0.1
4 0 1.792447 0.2
4 0 0.0007883 0.1
4 0 0.321737 0.5
4 0 0.0005378 0.1
4 0 0.0010568 0.5
4 0 4.499998e-06 0.4
4 0 6.14e-05 0.4
4 0 0.0002613 0.1
4 0 0.0001414 0.1
4 0 0.0005708 0.1
4 0 0.0033869 0.3
4 0 0.0002881 0.1
4 0 0.0031614 0.3
4 0 0.0003185 0.1
6 0.01 0.4795221 1
4 0 4.000001e-06 1
4 0 4.000001e-06 1
4 0 0.000209 1
4 0 3.2e-05 2
4 0 1.600001e-05 1
4 0 0.000408 4.02
4 0 0.009754 1
4 0 0 1
4 0 3.000001e-06 1
4 0 3.999994e-06 1
4 0 0.000128 1
4 0 1.4e-05 1
2 -0.01 0.305564 1
4 0 0.003675 1
4 0 5.7e-05 1
5 0.0099 0.991259 0.05
3 -0.0099 2.698011 0.1
4 0 0.018961 0.1
4 0 0.469028 0.08
6 0.01 0.782329 0.08
4 0 0.042464 0.67
2 -0.01 0.023915 1
5 0.005 0.166153 1
5 0.005 4.000001e-06 0.92
4 0 4.000001e-06 1.4
4 0 0.000105 0.68
4 0 0.006153 1
4 0 0.392899 1
4 0 0.750669 1
4 0 0.95176 0.1
6 0.01 3.509981 1
4 0 0 1
2 -0.01 1.97217 0.05
4 0 0.00019 0.2
4 0 0.02465 0.72
4 0 0 0.28
4 0 1.38908 0.02
6 0.01 0.52468 1
4 0 0.00063 0.54
4 0 0.07542 1
2 -0.01 0.46147 0.1
6 0.01 9.06624 1
4 0 0.00039 0.1
4 0 0 0.05
4 0 1e-05 0.1
4 0 1e-05 0.07
4 0 3.38356 0.03
4 0 1e-05 0.1
4 0 0.02477 2
4 0 0 1
4 0 1e-05 1
4 0 0 1.25
4 0 9.999996e-06 1
4 0 0 0.46
4 0 0 1
4 0 1e-05 0.29
4 0 9.999996e-06 0.71
4 0 3e-05 0.01
4 0 7e-05 0.41
4 0 4e-05 1
4 0 0.00017 0.59
4 0 1e-05 1
4 0 8.999999e-05 1
4 0 0.00045 1
2 -0.01 0.26468 1
4 0 0.00232 1
6 0.01 2.38514 1
4 0 1.59316 1
4 0 0.00073 0.99
4 0 1e-05 0.01
4 0 3e-05 0.03
5 0.004 1.0141 24.57
3 -0.004 0.7211 1
4 0 0.00104 1
4 0 0.00129 1
5 0.005 0.97059 2
3 -0.005 0.50397 1
4 0 0.13027 1
5 0.01 2.17977 1
4 0 8.7159 1
4 0 0 1
4 0 0.00048 0.1
4 0 0 0.1
4 0 9.999996e-06 0.1
4 0 0 0.1
4 0 2e-05 0.2
4 0 1e-05 0.38
4 0 0.00014 0.62
3 -0.01 3.07782 0.1
5 0.01 9.589287 1
3 -0.01 0.2931438 0.9
4 0 3.200003e-06 0.1
5 0.01 0.185161 1
4 0 0.0100157 0.1
4 0 0.0033573 0.9
3 -0.005 0.0097635 1
5 0.005 1.269789 1
4 0 3.700001e-05 1
4 0 0.001599 1
3 -0.005 0.02212 1
5 0.005 0.000509 1
4 0 4.000001e-06 1
4 0 4.9e-05 1
4 0 5e-05 1
6 0.01 0.025928 0.72
3 -1e-04 0.043969 1.74
3 -0.0099 0.06802 1
4 0 2.999994e-06 1
5 1e-04 1.80341 0.45
5 0.0099 4.525578 1
4 0 9.000003e-06 1
4 0 0.00055 1
4 0 0.000364 1
4 0 0.784669 1
4 0 0.007672 1
3 -1e-04 0.014322 4
5 1e-04 0.000507 2.4
4 0 4.000001e-06 0.84
4 0 5.000002e-06 1
4 0 0.000107 0.76
4 0 0.000277 1
4 0 0.000368 1
4 0 0.001528 0.24
4 0 6.000002e-06 0.76
4 0 9.9e-05 1
4 0 0.002446 1
4 0 0.564013 0.05
5 0.01 0.948117 1
3 -0.01 1.11212 1
4 0 4e-05 0.47
4 0 0.00022 1
4 0 2e-05 1
4 0 0.20387 0.05
4 0 0.00139 0.05
4 0 1.36711 1
4 0 5e-05 1
4 0 1e-05 1.76
4 0 0 1
4 0 9.999996e-06 1
4 0 0 1
4 0 0 0.5
4 0 1e-05 1
4 0 1e-05 1
4 0 9.999996e-06 0.94
4 0 7e-05 1
4 0 0.00058 1
4 0 0 1
4 0 0.00211 1
4 0 2e-05 1
2 -0.01 0.003 0.06
4 0 0.11688 1.06
4 0 0 0.94
5 0.0096 1.3906 0.99
5 4e-04 0.00284 0.99
4 0 0.00588 1
4 0 0.01252 1
4 0 1.70683 1
4 0 3.77992 1.53
4 0 4.32976 0.25
4 0 0 0.75
2 -0.01 1.80763 0.1
5 0.001 0.70678 1
3 -0.001 0.00277 0.94
4 0 0 0.11
4 0 0.00461 1
4 0 0.12861 1
4 0 3.76545 0.1
4 0 0.00038 0.1
4 0 0.00122 0.1
4 0 0.00589 0.1
4 0 0.01438 0.1
4 0 0.0033 0.1
5 0.0025 1.96667 0.24
5 0.0025 0.28778 2
5 0.005 3.34747 0.15
4 0 1e-05 0.7
4 0 0 0.38
4 0 0.01081 0.47
4 0 0 0.3
3 -0.005 0.00637 1
5 0.005 3e-05 2
4 0 0.00989 1
3 -0.005 1.7837 0.01
5 0.005 0.65459 0.08
4 0 0.00016 0.92
4 0 7.05261 1
4 0 4e-05 1
4 0 0 0.96
4 0 3e-05 0.04
4 0 9.999996e-06 0.15
4 0 0 2
4 0 1e-05 0.15
4 0 9.999996e-06 0.4
4 0 1e-05 0.19
4 0 9.999996e-06 0.19
4 0 0 1
4 0 3e-05 0.07
4 0 0.72915 1
5 0.01 4.7049 0.05
4 0 0 0.95
4 0 2.55527 1
4 0 3e-05 1
3 -0.005 0.30665 1
5 0.005 0.00753 1
3 -0.01 0.62361 1
4 0 2.29876 0.1
4 0 2.412651 1
4 0 0.00088221 0.1
4 0 0.00099936 0.04
4 0 0.00162386 0.1
4 0 0.08352862 1
5 0.01 0.0882647 0.05
4 0 6.000002e-06 1
4 0 6.399998e-06 0.1
4 0 1.520001e-05 1
4 0 4.599999e-06 0.1
4 0 6.099996e-06 0.75
3 -1e-04 1.640272 0.05
3 -0.0099 0.576154 1
4 0 0.00014 1
5 0.005 2.8e-05 1
3 -0.005 2.1e-05 1
5 0.005 0.00016 1
3 -0.005 3.2e-05 1
4 0 7.4e-05 2
4 0 4.8e-05 1
4 0 0.005652 1
4 0 6.6e-05 1
4 0 5.000002e-06 1
4 0 4.000001e-06 0.03
4 0 6.999995e-06 6
4 0 5.000002e-06 0.97
4 0 3.000001e-06 1
4 0 3.000001e-06 0.22
4 0 2e-05 1
4 0 6.000002e-06 0.78
4 0 4.999994e-06 0.22
4 0 0.000107 0.78
4 0 4.000001e-06 1.22
4 0 4.4e-05 0.78
4 0 5.000002e-06 0.22
4 0 6.9e-05 1
4 0 0.000502 0.01
4 0 0.000199 0.99
4 0 0 2
4 0 0.001377 1.78
4 0 4.000001e-06 2
4 0 3.000001e-06 1
4 0 4.000001e-06 0.04
4 0 3.999994e-06 2
4 0 6.000002e-06 1
4 0 3.000001e-06 1
4 0 3.000001e-06 0.59
4 0 2.6e-05 0.41
4 0 3.999994e-06 0.85
4 0 6.3e-05 0.15
4 0 4.000001e-06 1
4 0 3.000001e-06 1
4 0 4.000001e-06 1
4 0 4.000001e-06 1
4 0 3.000001e-06 0.14
4 0 0.000293 1
2 -0.01 0.002724 0.2
4 0 8.6e-05 0.2
6 0.01 0.005063 1
4 0 0.000106 1
4 0 8.6e-05 2
4 0 4.000001e-06 1
4 0 0.002722 1
2 -0.01 0.043712 0.1
4 0 0.20498 0.5
4 0 3.000001e-06 1
4 0 2.999994e-06 0.5
4 0 0.000789 1
4 0 0 1
4 0 3.000001e-06 1
4 0 3.5e-05 2
4 0 0.002841 0.5
4 0 0.009643 0.04
4 0 0.593435 1
4 0 0.000109 0.9
4 0 5.000002e-06 0.5
4 0 4.999994e-06 1
4 0 4.000001e-06 1
4 0 1e-06 0.1
4 0 3.000001e-06 1
4 0 4.000001e-06 0.95
4 0 3.8e-05 0.05
4 0 0.000301 0.5
4 0 4.5e-05 0.4
4 0 0.000367 0.05
4 0 0.000199 0.41
3 -0.01 0.211361 0.5
4 0 8.000003e-06 0.5
4 0 2.026638 0.2
4 0 0.000408 0.1
5 0.005 2.089782 1
3 -0.005 1.460454 0.1
4 0 0.000569 0.1
4 0 0.043233 0.6
4 0 1.48744 0.1
5 0.005 1.15723 1
3 -0.005 1.31574 1
5 0.009 0.8453 0.05
3 -0.0089 0.83931 0.05
3 -1e-04 0.00267 0.05
4 0 6.84907 0.1
4 0 0.00043 0.4
4 0 0 1
4 0 9.999996e-06 1
4 0 0 0.67
4 0 0 0.5
4 0 0 1
4 0 1e-05 1
4 0 0 1
4 0 0 1
4 0 0 1
4 0 9.999996e-06 1
4 0 0 3
4 0 0 1
4 0 0 1
4 0 1e-05 1
4 0 0 1
4 0 0 1
4 0 1e-05 2
4 0 9.999996e-06 0.62
4 0 0 1
4 0 1e-05 1
2 -0.01 5e-04 0.88
6 0.01 2e-05 0.9
2 -0.01 0.00021 0.12
6 0.01 0.00024 0.16
4 0 0.00017 0.84
5 0.005 0.00086 1
3 -0.005 0.00862 1
4 0 0.04257 2
4 0 0.00117 0.84
4 0 0 0.16
2 -0.01 0.6674 1
4 0 4e-05 1
4 0 3e-04 1
4 0 6e-05 1
4 0 0.00227 1
4 0 0.45522 0.1
6 0.01 0.39521 1
3 -0.0035 6.06423 1
3 -0.0065 0.40535 0.1
5 1e-04 0.84612 0.8
3 -1e-04 3.79138 0.1
4 0 0.0029 0.1
4 0 4.10689 0.1
4 0 2.03905 1
4 0 0.00166 1
4 0 0.01234 0.9
4 0 9.999996e-06 0.5
4 0 0 0.6
4 0 0.02537 2
4 0 2.79972 0.1
4 0 0.02008 0.1
4 0 0.1212 0.4
4 0 1e-05 0.3
4 0 8e-05 0.4
4 0 0.00012 0.3
4 0 1e-05 0.2
4 0 9e-05 0.2
4 0 0.00158 0.1
4 0 0.16978 0.2
4 0 0 0.8
4 0 0.00119 1
4 0 1.18414 0.4
4 0 1e-05 0.6
6 0.01 0.60118 0.8
2 -0.01 0.38564 0.1
4 0 0.00067 0.1
4 0 0.01027 0.1
4 0 0.82261 0.1
4 0 0.0102 0.1
4 0 0.00056 0.1
6 0.01 0.20172 0.56
4 0 9.999996e-06 0.2
4 0 0 0.24
2 -0.01 0.82215 0.1
4 0 0.00056 0.1
4 0 0.00182 0.1
4 0 2.09962 1
4 0 2.99353 0.1
4 0 0.0037 0.1
4 0 0.29424 0.05
4 0 0.00073 0.05
4 0 0.77987 0.1
4 0 0.00033 0.1
4 0 0.52137 0.1
4 0 0.00062 0.1
4 0 0.01788 0.1
4 0 0.01105 0.1
5 0.0068 0.94573 0.85
3 -0.0068 0.15031 0.2
5 0.0067 2.31169 0.15
3 -0.0067 0.84119 0.1
4 0 0.001 0.1
4 0 0.00049 0.1
4 0 5e-04 0.1
4 0 0.00106 0.1
4 0 0.15148 0.8
4 0 9.999996e-06 0.2
4 0 0.0051 1
4 0 1.409372 0.1
5 0.0038 2.976113 0.35
3 -0.0038 1.44653 0.1
4 0 0.001109 0.1
4 0 1.695388 0.1
4 0 0.872831 0.1
4 0 5.000002e-06 0.9
6 0.01 5.118242 0.32
4 0 1e-05 0.4
4 0 1e-05 0.28
2 -0.01 1.11952 1
4 0 0.50669 1
4 0 0.83122 0.1
4 0 0.00754 0.1
6 0.01 0.66845 0.2
4 0 0 0.42
4 0 9.999996e-06 0.38
2 -0.01 0.17878 0.1
6 0.01 0.36238 1
4 0 2.41011 2
4 0 9.999996e-06 1
2 -0.01 0.92638 0.1
4 0 0.00013 0.9
4 0 1e-05 1
4 0 0.30407 0.8
4 0 1e-05 0.01
4 0 0.00063 0.19
4 0 0.00225 0.9
4 0 9.999996e-06 1
4 0 0 1
4 0 1e-05 1
4 0 0 1
4 0 0 1
4 0 9.999996e-06 1.56
4 0 0 0.54
4 0 0.00155 1
4 0 1e-05 1
4 0 9.999996e-06 0.29
4 0 0 1.71
4 0 0.00036 1
4 0 0 0.41
4 0 0.00035 0.81
4 0 0 2
4 0 0 1
4 0 0 1
4 0 0.00023 0.46
4 0 0 3
4 0 9.999996e-06 1
4 0 0 1
4 0 0 1
4 0 5e-05 0.59
4 0 9.999996e-06 1
4 0 1e-05 1
4 0 0.00041 0.19
4 0 9.999996e-06 0.01
4 0 0 0.09
4 0 0.00748 2
4 0 0.05997 1
4 0 0.00292 4
4 0 0.01144 1
2 -0.01 0.74935 1
4 0 0.00014 1
4 0 0.00064 1
4 0 4e-05 1
4 0 0.00098 1
4 0 1.33433 1
4 0 0.00424 1
4 0 0.00553 1
4 0 1.10152 3
4 0 1.71936 1
4 0 0.81341 1
4 0 4.91717 1
4 0 0.67958 1
4 0 0.05855 1
4 0 0.00079 1
4 0 0.44489 0.6
4 0 0.00032 0.02
4 0 0.00032 0.1
4 0 0.16468 1
4 0 0.08965 1
6 0.01 0.9303 0.9
4 0 0 1.55
4 0 0.00362 2
4 0 0 1
3 -0.005 0.00038 1
4 0 0 1
5 0.005 1e-05 1
4 0 0 1
4 0 0 1
4 0 9.999996e-06 1
4 0 0 1
4 0 0 1
4 0 1e-05 1.41
4 0 0 1
4 0 0 1
4 0 9.999996e-06 1
4 0 1e-05 0.2
4 0 0 1
4 0 3e-05 2
4 0 1e-05 1
4 0 2e-05 2
4 0 5e-05 1
4 0 9.999996e-06 2
4 0 0 1
4 0 0.00032 1
4 0 0 1
2 -0.01 0.00028 5
6 0.01 0 6
4 0 0.00014 1
4 0 6e-05 1
4 0 0 1
4 0 0 0.11
4 0 0.00087 1
4 0 0.00044 1.16
3 -0.005 1e-04 1
6 0.015 0.04212 1
4 0 0 1
4 0 0.00195 1.73
4 0 9.999996e-06 1
4 0 0 1
4 0 0.00051 0.27
4 0 9.999996e-06 1
4 0 0 1
4 0 0 1
4 0 9e-05 1
4 0 1e-05 4
4 0 0.00039 1
4 0 0.00055 3
4 0 0.0489 0.45
5 0.01 0.00829 1
4 0 0 2
4 0 9.999996e-06 1
4 0 0 2
4 0 0.00022 1
3 -0.01 0 1
5 0.005 0 1
3 -0.005 0.001 1
5 0.0075 0.12368 2
2 -0.0175 0.89971 1
4 0 0 1
4 0 0.00042 1
4 0 8e-05 1
6 0.01 0.0173 1
3 -0.007 1.12243 0.15
5 0.007 3.44881 1
4 0 0.00298 1
4 0 0.31669 1
4 0 0.00041 1
5 0.01 0.00036 0.1
3 -0.01 0.00098 1
4 0 0.01002 1
5 0.01 0.1094 1
2 -0.02 0.13374 1
4 0 0 0.18
4 0 1e-05 0.82
4 0 0.00019 0.92
4 0 0.00267 0.08
4 0 0 1
4 0 0.00023 1
4 0 0.01231 1
6 0.01 0.00927 1
2 -0.01 0.10488 1
4 0 1e-05 1
4 0 0.00023 0.5
4 0 0 1
4 0 1e-05 2
4 0 0 0.6
4 0 5e-05 1
4 0 0.0023 0.92
6 0.01 0.0112 1
2 -0.01 0.04187 1
6 0.01 0.00892 1
2 -0.01 0.04495 1
6 0.01 0.00918 2.78
4 0 0.00077 1
4 0 1.56166 1
2 -0.01 3.15268 0.1
6 0.01 3.00963 0.85
5 0.0099 2.05809 0.41
5 1e-04 2.44073 1
4 0 0 1
4 0 6.999999e-05 1
4 0 0.00056 0.1
4 0 0.02094 1
3 -0.0033 0.16007 4
5 0.0033 2.27965 1
4 0 9.999996e-06 3
4 0 1e-05 0.1
4 0 0 0.1
4 0 3e-05 2
4 0 0.00047 1
6 0.01 0.02857 1
4 0 1.65904 2.4
4 0 4.000001e-05 1
4 0 9.999996e-06 1
4 0 3e-05 1
3 -0.005 0.00145 1
6 0.015 0.00112 1
3 -0.01 0.72461 1
4 0 0.88755 0.1
4 0 0.12909 0.1
4 0 0.95354 0.1
4 0 0.40228 0.1
2 -0.01 1.299477 1
6 0.01 3.300011e-07 1
2 -0.02 2.950001e-06 1
6 0.02 9.799987e-07 1
4 0 3.519999e-06 2
4 0 2.980007e-06 2
4 0 8.899995e-06 2
4 0 2.099987e-07 2
4 0 5.649999e-06 1
4 0 2.200031e-07 1
4 0 1.007e-05 1
2 -0.01 2.200031e-07 2
4 0 6.149996e-06 2
4 0 2.300003e-07 2
4 0 7.230003e-06 2
4 0 2.099987e-07 1
4 0 6.890004e-06 0.5
4 0 2.300003e-07 1.78
4 0 6.7e-06 1
4 0 1.999942e-07 1
4 0 4.900001e-06 1
4 0 3.320005e-06 1
4 0 4.75e-06 1
4 0 2.199959e-07 1
4 0 6.29e-06 0.72
4 0 2.200031e-07 0.28
4 0 9.969997e-06 1
4 0 2.399975e-07 1
3 -0.01 3.090005e-06 1
4 0 4.549998e-06 1
4 0 3.890003e-06 1.72
6 0.02 0.00021144 0.8
4 0 1.05e-05 1
2 -0.01 1.016e-05 1
6 0.01 1.189997e-06 1
2 -0.01 1.838e-05 1
4 0 3.484e-05 1
4 0 6.900002e-06 2
3 -0.01 6.590002e-06 1
4 0 1.888999e-05 0.5
6 0.02 4.310001e-06 1
2 -0.01 6.419999e-06 1
